number,state,value,datetime_start,datetime_complete,duration_s,params_data.batch_size,params_model.dim,params_model.heads,params_model.masking.block_scale,params_model.masking.disk_scale,params_model.masking.level_allocation,params_model.masking.spatial_pattern,params_model.masking_ratio,params_model.num_layers,params_optim.gradient_clip_val,params_optim.lr,params_optim.warmup_epochs,user_attrs_device_hours,user_attrs_dstream/delta_r2,user_attrs_dstream/delta_r2@0.5,user_attrs_dstream/delta_r2@0.75,user_attrs_dstream/n_rows,user_attrs_dstream/r2,user_attrs_dstream/r2_baseline,user_attrs_dstream/self_check_ratio,user_attrs_epochs_completed,user_attrs_global_step,user_attrs_params_total,user_attrs_params_trainable,user_attrs_samples_per_sec,user_attrs_samples_seen,user_attrs_sec_per_epoch,user_attrs_steps_per_sec,user_attrs_sys/dataloader_wait_s,user_attrs_sys/samples_per_sec_step,user_attrs_torch_mem_peak_alloc_gb,user_attrs_torch_mem_peak_reserved_gb,user_attrs_train/batch_size,user_attrs_train/grad_clip_frac,user_attrs_train/grad_clip_frac_epoch,user_attrs_train/grad_clip_frac_step,user_attrs_train/grad_norm,user_attrs_train/grad_norm_decoder,user_attrs_train/grad_norm_encoder,user_attrs_train/input_mean,user_attrs_train/learning_rate,user_attrs_train/loss,user_attrs_train/loss_epoch,user_attrs_train/loss_step,user_attrs_train/weight_norm,user_attrs_trial_dir,user_attrs_val/loss,user_attrs_val/loss_level_1,user_attrs_val/loss_level_16,user_attrs_val/loss_level_8,user_attrs_val/target_var_level_1,user_attrs_val/target_var_level_16,user_attrs_val/target_var_level_8,user_attrs_wall_time_h,user_attrs_wall_time_s,user_attrs_world_size
46,COMPLETE,0.2075773384168598,2026-09-14 00:13:15.607247,2026-09-14 01:07:40.439222,3264.831975,16,512,2,2.1715256499020628,0.7949423277153947,redundancy,anisotropic_disk,0.7379399345723429,13,0.1928729530752507,0.0006966224940651424,9,0.8983,0.2075773384168598,0.18992644509662324,0.22522823173709638,768.0,0.8508371847736611,0.6432598463568012,1.0441935622824599,30.0,18750.0,29759700.0,29759700.0,92.771,300000.0,107.79,5.7982,0.0015200009802356362,135.23500061035156,8.62,9.152,16.0,0.0,0.0,0.0,0.002297429135069251,0.0011722943745553493,0.0017281658947467804,0.5349574685096741,3.890349034918472e-06,0.0025651617906987667,0.0025651617906987667,0.0026733470149338245,251.3934783935547,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0046,0.002550897654145956,0.005630220752209425,0.0006766488077118993,0.0013458249159157276,0.029197249561548233,0.011517882347106934,0.012816101312637329,0.8983,3233.8,1.0
47,COMPLETE,0.19449832983878154,2026-09-14 00:28:42.495444,2026-09-14 01:11:13.769583,2551.274139,16,512,2,2.199665580842161,0.869135729752337,redundancy,anisotropic_disk,0.7399605596680923,11,0.20714834573141472,0.000711101379228913,6,0.702,0.19449832983878154,0.17560878735875626,0.21338787231880682,768.0,0.8377581761955829,0.6432598463568012,1.0580494245690146,30.0,18750.0,25557972.0,25557972.0,118.703,300000.0,84.24,7.419,0.0013927198015153408,143.99290466308594,7.729,8.268,16.0,0.0,0.0,0.0,0.006975776981562376,0.0016027328092604876,0.0067105419002473354,0.5349574685096741,3.0417854759434704e-06,0.0031821627635508776,0.0031821627635508776,0.003315294859930873,239.1882781982422,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0047,0.0032376849558204412,0.007671588100492954,0.000697135110385716,0.0013443309580907226,0.029197249561548233,0.011517882347106934,0.012816101312637329,0.702,2527.3,1.0
48,COMPLETE,0.21524718406116725,2026-09-14 00:50:21.279031,2026-09-14 01:42:12.960068,3111.681037,16,512,2,2.1762384009821885,0.8695463733278772,redundancy,anisotropic_disk,0.6912085788424096,11,0.2005331675540175,0.000748302183517812,6,0.8556,0.21524718406116725,0.2030663900874604,0.2274279780348741,768.0,0.8585070304179685,0.6432598463568012,1.0281065348911034,30.0,18750.0,25557972.0,25557972.0,97.395,300000.0,102.68,6.0872,0.0014189910143613815,128.90403747558594,8.543,9.098,16.0,0.0,0.0,0.0,0.001801979378797114,0.0010037109022960067,0.0012969122035428882,0.5349574685096741,3.2009145343181444e-06,0.0025243123527616262,0.0025243123527616262,0.00266528083011508,241.89938354492188,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0048,0.0024401601403951645,0.005317180883139372,0.0006396103999577463,0.001363690011203289,0.029197249561548233,0.011517882347106934,0.012816101312637329,0.8556,3080.3,1.0
49,COMPLETE,0.22352021452668638,2026-09-14 00:57:21.806930,2026-09-14 01:45:20.410500,2878.60357,16,512,2,2.375181841459888,0.8707900449151592,uniform,isotropic_disk,0.6941407891774514,11,0.4971251267239375,0.0006511958184461168,6,0.7983,0.22352021452668638,0.21504345223597532,0.23199697681739742,768.0,0.8667800608834876,0.6432598463568012,1.0162227214647763,30.0,18750.0,25557972.0,25557972.0,104.383,300000.0,95.8,6.5239,0.0014002820244058967,161.03668212890625,8.523,9.07,16.0,0.0,0.0,0.0,0.002844615373760462,0.001303147291764617,0.002337607555091381,0.5349574685096741,2.785535343718948e-06,0.0027742430102080107,0.0027742430102080107,0.0028817341662943363,230.46290588378906,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0049,0.00262559880502522,0.005797293037176132,0.0006549425306729972,0.0014245593920350075,0.029197249561548233,0.011517882347106934,0.012816101312637329,0.7983,2874.0,1.0
50,COMPLETE,0.2227810356364783,2026-09-14 01:02:17.693851,2026-09-14 02:11:55.274772,4177.580921,16,768,2,2.3714820026655663,0.8664367581696932,uniform,isotropic_disk,0.6919329946806121,11,0.10475732345273761,0.0006612824006132558,6,1.1589,0.2227810356364783,0.21542733047453946,0.2301347407984171,768.0,0.8660408819932796,0.6432598463568012,1.0245707440173801,30.0,18750.0,54897300.0,54897300.0,71.91,300000.0,139.06,4.4943,0.0014144619926810265,81.74446868896484,11.642,12.248,16.0,0.0,0.0,0.0,0.002252209233120084,0.0011217397404834628,0.001825448707677424,0.5349574685096741,2.8286813176237047e-06,0.0028262746054679155,0.0028262746054679155,0.0029522161930799484,294.038330078125,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0050,0.002675640396773815,0.005912852007895708,0.0006553880521096289,0.0014586820034310222,0.029197249561548233,0.011517882347106934,0.012816101312637329,1.1589,4171.9,1.0
51,COMPLETE,0.22030639204602875,2026-09-14 01:07:40.447755,2026-09-14 02:16:29.092504,4128.644749,16,768,2,2.378692134398386,0.8710559696196847,uniform,isotropic_disk,0.693315367812559,11,0.4368801545309684,0.00027783594460302946,6,1.1451,0.22030639204602875,0.214530702476566,0.2260820816154915,768.0,0.86356623840283,0.6432598463568012,1.033630092103105,30.0,18750.0,54897300.0,54897300.0,72.773,300000.0,137.41,4.5483,0.0013885319931432605,81.31993865966797,11.638,12.018,16.0,0.0,0.0,0.0,0.0031289029866456985,0.000972834590356797,0.0027207445818930864,0.5349574685096741,1.1884625337188481e-06,0.0029150121845304966,0.0029150121845304966,0.003103058785200119,236.99267578125,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0051,0.0027764560654759407,0.006264345720410347,0.0006407388136722147,0.0014242836041375995,0.029197249561548233,0.011517882347106934,0.012816101312637329,1.1451,4122.4,1.0
52,COMPLETE,0.21775003923897593,2026-09-14 01:11:13.777379,2026-09-14 02:23:13.337079,4319.5597,8,768,2,2.4060664159242906,0.9213747095952959,uniform,isotropic_disk,0.6944537172916639,10,0.10365146664157676,0.0003007423350196749,6,1.1984,0.21775003923897593,0.21242745380353398,0.22307262467441782,768.0,0.8610098855957772,0.6432598463568012,1.0225303526927036,30.0,37500.0,50173140.0,50173140.0,69.536,300000.0,143.81,8.692,0.0010789423249661922,80.3577651977539,5.915,6.146,8.0,0.0,0.0,0.0,0.009440611116588116,0.0018655331805348396,0.00922512449324131,0.5378206372261047,1.2864461496064905e-06,0.003017928684130311,0.003017928684130311,0.0034300999250262976,259.7910461425781,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0052,0.002876181388273835,0.006577714346349239,0.0006288533913902938,0.0014219761360436678,0.029001304879784584,0.011413735337555408,0.012696273624897003,1.1984,4314.3,1.0
53,COMPLETE,0.21915431463727245,2026-09-14 01:11:59.779762,2026-09-14 03:31:14.418822,8354.63906,8,768,2,2.3874451418336564,0.9228540826823479,uniform,isotropic_disk,0.6938870231403556,10,0.40376684731980816,0.00029710616985329863,6,2.3177,0.21915431463727245,0.2150240423897094,0.22328458688483552,768.0,0.8624141609940738,0.6432598463568012,1.0209612006814837,30.0,37500.0,50173140.0,50173140.0,35.955,300000.0,278.13,4.4944,0.0019818441942334175,38.17403793334961,5.873,6.098,8.0,0.0,0.0,0.0,0.0053854696452617645,0.0024425406008958817,0.004693699534982443,0.5378206372261047,1.2708921985904453e-06,0.00298463087528944,0.00298463087528944,0.0034093332942575216,256.7663879394531,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0053,0.002844872884452343,0.006483202800154686,0.0006239415379241109,0.0014274726854637265,0.029001304879784584,0.011413735337555408,0.012696274556219578,2.3177,8343.8,1.0
54,COMPLETE,0.22464443345914045,2026-09-14 01:42:12.968465,2026-09-14 02:54:06.748245,4313.77978,8,768,2,2.3909335139011914,0.9260926890411612,uniform,isotropic_disk,0.6949017344996712,10,0.10796826345881219,0.0001517140515629499,5,1.1967,0.22464443345914045,0.2194210166974092,0.22986785022087172,768.0,0.8679042798159418,0.6432598463568012,1.0346120668176058,30.0,37500.0,50173140.0,50173140.0,69.635,300000.0,143.61,8.7044,0.0010887839598581195,80.06444549560547,5.915,6.146,8.0,0.0,0.0,0.0,0.005460312124341726,0.0013946681283414364,0.005105973687022924,0.5378206372261047,5.981552817502234e-07,0.0028240049723535776,0.0028240049723535776,0.003241270547732711,224.13717651367188,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0054,0.002686603693291545,0.006025452166795731,0.0006230172584764659,0.0014113399665802717,0.029001304879784584,0.011413735337555408,0.012696273624897003,1.1967,4308.2,1.0
55,COMPLETE,0.17867341455959915,2026-09-14 01:45:20.418895,2026-09-14 03:01:42.424380,4582.005485,8,768,2,2.387099487348494,0.9223962906528267,uniform,anisotropic_block,0.7186441015381914,10,0.390722951702037,0.0002897666076196243,5,1.2712,0.17867341455959915,0.16726441024672137,0.1900824188724769,768.0,0.8219332609164004,0.6432598463568012,1.0339302228622183,30.0,37500.0,50173140.0,50173140.0,65.553,300000.0,152.55,8.1941,0.001058703986927867,78.19871520996094,5.666,5.912,8.0,0.0,0.0,0.0,0.0055371676571667194,0.0018242381047457457,0.004706942476332188,0.5378206372261047,1.1424481272115372e-06,0.005316626746207476,0.005316626746207476,0.0060996972024440765,246.83056640625,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0055,0.005040410440415144,0.0125733008608222,0.00083076924784109,0.0017171615036204457,0.029001304879784584,0.011413735337555408,0.012696273624897003,1.2712,4576.4,1.0
56,COMPLETE,0.21814475537393727,2026-09-14 02:11:55.282951,2026-09-14 03:24:21.758028,4346.475077,8,768,2,2.3897303057052635,0.8434194878143011,uniform,isotropic_disk,0.6804410169565955,10,0.37449129754168786,0.00031037289663757165,5,1.2059,0.21814475537393727,0.21294088623700666,0.22334862451086782,768.0,0.8614046017307385,0.6432598463568012,1.0356030583896128,30.0,37500.0,50173140.0,50173140.0,69.106,300000.0,144.71,8.6382,0.0010735540417954326,78.53266906738281,6.117,6.377,8.0,0.0,0.0,0.0,0.003081421833485365,0.0016892419662326574,0.002457326976582408,0.5378206372261047,1.2236914699315093e-06,0.0028945445083081722,0.0028945445083081722,0.0032421366777271032,261.953125,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0056,0.002764203352853656,0.006253317464143038,0.0006179386982694268,0.0014213516842573881,0.029001304879784584,0.011413735337555408,0.012696273624897003,1.2059,4341.2,1.0
57,COMPLETE,0.21234450171685726,2026-09-14 02:16:29.101073,2026-09-14 03:31:13.180870,4484.079797,8,768,2,2.3798602965493454,0.8427578114809786,uniform,isotropic_disk,0.719074716424162,10,0.8889430935946113,0.0006202971619064951,5,1.2441,0.21234450171685726,0.20018418268637148,0.22450482074734304,768.0,0.8556043480736585,0.6432598463568012,1.0199488869634945,30.0,37500.0,50173140.0,50173140.0,66.981,300000.0,149.3,8.3727,0.0012006129836663604,79.22881317138672,5.666,5.912,8.0,0.0,0.0,0.0,0.0020220486912876368,0.001276202965527773,0.001303554978221655,0.5378206372261047,2.445614200041746e-06,0.002188941230997443,0.002188941230997443,0.002265521790832281,334.50341796875,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0057,0.0020653523970395327,0.004229946527630091,0.0005842667305842042,0.0013818456791341305,0.029001304879784584,0.011413735337555408,0.012696273624897003,1.2441,4478.9,1.0
58,COMPLETE,0.22099829589895595,2026-09-14 02:23:13.345228,2026-09-14 03:27:25.211736,3851.866508,16,768,2,2.3515443669513387,0.8413580495087626,uniform,isotropic_disk,0.6803627371540071,10,0.36637156110064606,0.0006384024187102304,5,1.0685,0.22099829589895595,0.2138796222802847,0.2281169695176272,768.0,0.8642581422557573,0.6432598463568012,1.0321014569753186,30.0,18750.0,50173140.0,50173140.0,77.99,300000.0,128.22,4.8744,0.00141629995778203,85.22889709472656,11.205,11.559,16.0,0.0,0.0,0.0,0.002251293510198593,0.001278124051168561,0.0017041611718013883,0.5349574685096741,2.516996801205096e-06,0.0028014511335641146,0.0028014511335641146,0.00290506100282073,278.19635009765625,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0058,0.002656499622389674,0.0058637959882617,0.0006490027881227434,0.001456700498238206,0.029197249561548233,0.011517882347106934,0.012816101312637329,1.0685,3846.7,1.0
59,COMPLETE,0.21021575412936055,2026-09-14 03:31:14.427786,2026-09-14 04:56:40.046762,5125.618976,8,384,2,2.482350716695118,0.9064456095037936,uniform,isotropic_disk,0.7283434428634538,9,0.15737557580510214,0.00015096203914909405,4,1.4215,0.21021575412936055,0.2021161503923503,0.21831535786637077,768.0,0.8534756004861618,0.6432598463568012,1.031348086457884,30.0,37500.0,12848820.0,12848820.0,58.622,300000.0,170.58,7.3277,0.0019463840872049332,82.0175552368164,2.966,3.326,8.0,0.0,0.0,0.0,0.00553541537374258,0.0019779771100729704,0.005053692497313023,0.5378206372261047,5.503416105057113e-07,0.00254826620221138,0.00254826620221138,0.0028318155091255903,155.5709991455078,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0059,0.002419830998405814,0.005261495243757963,0.0005948161706328392,0.0014031800674274564,0.029001304879784584,0.011413735337555408,0.012696274556219578,1.4215,5117.5,1.0
60,COMPLETE,0.1823240774888487,2026-09-14 04:56:40.055497,2026-09-14 08:01:03.313151,11063.257654,8,768,2,2.4476698981204565,0.936083583685423,uniform,isotropic_disk,0.6877017228324134,14,0.124351561200948,2.3919117296425034e-05,4,3.0693,0.1823240774888487,0.16878148332348153,0.1958666716542159,768.0,0.82558392384565,0.6432598463568012,1.0513431410216647,30.0,37500.0,69069780.0,69069780.0,27.151,300000.0,368.31,3.3938,0.0018701637163758278,28.947376251220703,7.626,8.111,8.0,0.0,0.0,0.0,0.013029493391513824,0.007910478860139847,0.010089166462421417,0.5378206372261047,8.719865007833505e-08,0.003661735914647579,0.003661735914647579,0.004260917194187641,242.16868591308594,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0060,0.0035094900522381067,0.008327632211148739,0.0006933101103641093,0.0015075288247317076,0.029001304879784584,0.011413735337555408,0.012696274556219578,3.0693,11049.4,1.0
61,COMPLETE,0.16953193975234004,2026-09-14 08:01:03.322590,2026-09-14 09:46:35.331836,6332.009246,16,768,4,2.228555327134874,0.8927610333884386,uniform,isotropic_disk,0.7158346897846952,11,0.1575941170835327,0.0009048981859715864,2,1.7554,0.16953193975234004,0.14710006552390809,0.19196381398077203,768.0,0.8127917861091413,0.6432598463568012,1.0283487226953234,30.0,18750.0,54896154.0,54896154.0,47.472,300000.0,210.65,2.967,0.002805091440677643,54.694393157958984,10.467,10.82,16.0,0.0,0.0,0.0,0.004385638516396284,0.0012697468046098948,0.004060755949467421,0.5349575281143188,2.84490488411393e-06,0.003141126362606883,0.003141126362606883,0.0032223835587501526,263.369384765625,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0061,0.0029608875047415495,0.006595646031200886,0.0007656086818315089,0.0015214069280773401,0.029197249561548233,0.011517881415784359,0.012816101312637329,1.7554,6319.5,1.0
62,COMPLETE,0.19448135650910078,2026-09-14 09:46:35.342298,2026-09-14 10:51:02.462026,3867.119728,16,384,4,2.125107104858393,0.8224362369608863,uniform,isotropic_disk,0.6995184805528739,11,0.10051688780303303,7.09726357790414e-05,2,1.0715,0.19448135650910078,0.17758616870193147,0.2113765443162701,768.0,0.837741202865902,0.6432598463568012,1.030729223391175,30.0,18750.0,15213066.0,15213066.0,77.773,300000.0,128.58,4.8608,0.0027639511972665787,101.45652770996094,6.257,6.711,16.0,0.0,0.0,0.0,0.010581967420876026,0.005541112273931503,0.008845155127346516,0.5349575281143188,2.2313051317723875e-07,0.0033522178418934345,0.0033522178418934345,0.003529982641339302,162.72747802734375,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0062,0.003189605660736561,0.007359572220593691,0.0006846924661658704,0.0015245515387505293,0.029197249561548233,0.011517881415784359,0.012816101312637329,1.0715,3857.4,1.0
63,COMPLETE,0.22890933548756806,2026-09-14 10:51:02.472670,2026-09-14 12:21:46.603910,5444.13124,16,768,4,2.317008968884105,0.8519428550093127,uniform,isotropic_disk,0.687622203128051,9,0.831669639448592,0.0008672087775136818,8,1.5093,0.22890933548756806,0.22104013952782656,0.2367785314473095,768.0,0.8721691818443693,0.6432598463568012,1.0244541329921861,30.0,18750.0,45448026.0,45448026.0,55.213,300000.0,181.12,3.4508,0.0029506199061870575,63.89429473876953,9.618,10.055,16.0,0.0,0.0,0.0,0.0019045919179916382,0.001116042141802609,0.0010552826570346951,0.5349575281143188,4.413467650010716e-06,0.002635092241689563,0.002635092241689563,0.002773985266685486,302.7389221191406,/scratch/robertson/embl_MuV3D/MuV3D_runs/3D_data/v4_tune_deepz_2026-09-13_192725/trials/trial_0063,0.0025002455804497004,0.005441769957542419,0.0006265552365221083,0.0014324102085083723,0.029197249561548233,0.011517881415784359,0.012816101312637329,1.5093,5433.5,1.0
